# Time-averaged data for fix msd_out
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
836300 1.08748 0.823972 0.270327 2.18178
836400 1.0197 0.781125 0.274654 2.07548
836500 1.00555 0.749007 0.285309 2.03987
836600 0.977515 0.726836 0.273721 1.97807
836700 0.940616 0.701901 0.244084 1.8866
836800 0.925317 0.704357 0.213619 1.84329
836900 0.947461 0.708708 0.223224 1.87939
837000 0.948543 0.698341 0.232779 1.87966
837100 0.983967 0.711393 0.232142 1.9275
837200 1.0221 0.719531 0.233023 1.97466
837300 1.03654 0.742086 0.23543 2.01406
837400 1.03127 0.788736 0.20841 2.02842
837500 1.04539 0.819509 0.190285 2.05518
837600 1.04759 0.813023 0.202543 2.06316
837700 1.07582 0.816537 0.230056 2.12241
837800 1.11915 0.811579 0.213584 2.14431
837900 1.14667 0.797323 0.212179 2.15617
838000 1.154 0.827847 0.222459 2.2043
838100 1.14845 0.864192 0.2249 2.23754
838200 1.09945 0.868194 0.208905 2.17654
838300 1.06046 0.867526 0.222206 2.15019
838400 1.04665 0.813715 0.242949 2.10332
838500 1.03294 0.756462 0.242111 2.03151
838600 0.99846 0.732746 0.232465 1.96367
838700 0.977487 0.731112 0.248858 1.95746
838800 0.942907 0.723236 0.247501 1.91364
838900 0.920604 0.716106 0.233408 1.87012
839000 0.946795 0.694767 0.231123 1.87269
839100 0.974759 0.703483 0.233444 1.91169
839200 0.977682 0.748149 0.215802 1.94163
839300 1.00707 0.800889 0.210882 2.01884
839400 1.04638 0.854596 0.216912 2.11789
839500 1.08861 0.850194 0.233176 2.17199
839600 1.1278 0.796998 0.238796 2.16359
839700 1.15547 0.783423 0.251469 2.19037
839800 1.11268 0.776759 0.263205 2.15264
839900 1.07797 0.764271 0.273623 2.11587
840000 1.08331 0.776518 0.272139 2.13196
840100 1.07644 0.767323 0.257562 2.10132
840200 1.06481 0.712609 0.24234 2.01976
840300 1.07682 0.701125 0.240673 2.01862
840400 1.05484 0.717365 0.21497 1.98718
840500 1.00711 0.727366 0.199659 1.93413
840600 0.998716 0.759811 0.20474 1.96327
840700 0.992081 0.775044 0.200423 1.96755
840800 0.975375 0.72754 0.179229 1.88214
840900 0.987934 0.680705 0.202547 1.87119
841000 1.02604 0.699148 0.229795 1.95498
841100 1.01486 0.748421 0.228249 1.99153
841200 0.987854 0.798547 0.227225 2.01363
841300 1.01139 0.842083 0.238886 2.09236
841400 1.04866 0.85113 0.222223 2.12201
841500 1.06876 0.813373 0.214065 2.09619
841600 1.09765 0.786323 0.229678 2.11365
841700 1.1112 0.786778 0.223388 2.12137
841800 1.07594 0.800851 0.200671 2.07747
841900 1.02994 0.795256 0.194281 2.01948
842000 1.05503 0.800969 0.193844 2.04985
842100 1.08585 0.801476 0.192453 2.07978
842200 1.09403 0.777888 0.206884 2.07881
842300 1.11568 0.767617 0.234585 2.11788
842400 1.14057 0.783961 0.240116 2.16465
842500 1.11497 0.782998 0.231509 2.12947
842600 1.10127 0.809177 0.235917 2.14637
842700 1.12841 0.840333 0.224667 2.19341
842800 1.13125 0.829335 0.198128 2.15872
842900 1.09622 0.81381 0.21351 2.12354
843000 1.09503 0.835194 0.231104 2.16133
843100 1.08995 0.822824 0.220818 2.13359
843200 1.08042 0.804551 0.23405 2.11902
843300 1.08293 0.807387 0.261142 2.15146
843400 1.08878 0.781427 0.235084 2.1053
843500 1.04525 0.755217 0.227198 2.02766
843600 1.02081 0.77699 0.243733 2.04153
843700 1.03855 0.792709 0.228656 2.05991
843800 1.06464 0.793825 0.205328 2.06379
843900 1.08873 0.774429 0.234436 2.0976
844000 1.12639 0.792536 0.260298 2.17922
844100 1.1239 0.776181 0.262254 2.16233
844200 1.08828 0.786017 0.274253 2.14855
844300 1.06637 0.821537 0.296695 2.18461
844400 1.08858 0.831219 0.288206 2.20801
844500 1.09012 0.817934 0.261164 2.16921
844600 1.1035 0.850335 0.2488 2.20263
844700 1.11104 0.884387 0.260652 2.25608
844800 1.11239 0.905531 0.255393 2.27331
844900 1.11672 0.917033 0.242151 2.27591
845000 1.12672 0.936366 0.247646 2.31073
845100 1.12718 0.906596 0.231998 2.26577
845200 1.10858 0.890299 0.203848 2.20273
845300 1.07907 0.900539 0.208637 2.18824
845400 1.06933 0.869505 0.243748 2.18259
845500 1.07376 0.818869 0.258341 2.15097
845600 1.07772 0.828179 0.257175 2.16307
845700 1.09039 0.802932 0.254356 2.14768
845800 1.11561 0.780124 0.240518 2.13626
845900 1.10452 0.839529 0.246291 2.19034
846000 1.07561 0.88227 0.258674 2.21655
846100 1.09546 0.861548 0.259484 2.2165
846200 1.13515 0.860142 0.236271 2.23156
846300 1.1457 0.831155 0.228029 2.20488
846400 1.13666 0.779801 0.222343 2.1388
846500 1.11855 0.800299 0.214521 2.13337
846600 1.07502 0.856732 0.238479 2.17023
846700 1.05754 0.857846 0.274638 2.19002
846800 1.06703 0.85696 0.267521 2.19151
846900 1.07555 0.85925 0.249639 2.18444
847000 1.07879 0.830306 0.239961 2.14906
847100 1.10476 0.815314 0.228173 2.14825
847200 1.10066 0.847254 0.233367 2.18128
847300 1.09062 0.857891 0.246166 2.19468
847400 1.08451 0.845637 0.260959 2.19111
847500 1.11185 0.828989 0.270686 2.21153
847600 1.10267 0.786456 0.262314 2.15144
847700 1.09142 0.769977 0.25455 2.11595
847800 1.0882 0.823736 0.292882 2.20482
847900 1.07294 0.887403 0.330444 2.29079
848000 1.05 0.907993 0.342911 2.30091
848100 1.05921 0.902073 0.349233 2.31051
848200 1.09621 0.885397 0.352276 2.33388
848300 1.13 0.878267 0.307533 2.3158
848400 1.13225 0.861131 0.2896 2.28298
848500 1.12577 0.885351 0.313803 2.32492
848600 1.04723 0.926195 0.336912 2.31034
848700 1.00802 0.925017 0.34057 2.27361
848800 1.05854 0.882255 0.349374 2.29017
848900 1.13733 0.870778 0.31874 2.32685
849000 1.16441 0.848136 0.291487 2.30403
849100 1.16688 0.84458 0.302804 2.31427
849200 1.15742 0.877308 0.320438 2.35516
849300 1.10853 0.902215 0.30759 2.31834
849400 1.08962 0.835168 0.299382 2.22417
849500 1.13489 0.789131 0.272558 2.19658
849600 1.11786 0.770254 0.244892 2.133
849700 1.04869 0.770757 0.236763 2.05621
849800 0.983611 0.802967 0.249071 2.03565
849900 0.961256 0.857299 0.274747 2.0933
850000 0.981316 0.813214 0.305765 2.10029
850100 1.04287 0.775765 0.29022 2.10885
850200 1.07951 0.774014 0.244617 2.09814
850300 1.07301 0.764681 0.239317 2.07701
850400 1.06113 0.783692 0.2626 2.10742
850500 1.08314 0.846043 0.273505 2.20269
850600 1.08721 0.848191 0.264652 2.20005
850700 1.06105 0.841202 0.253522 2.15577
850800 1.10308 0.816021 0.247911 2.16701
850900 1.13422 0.809047 0.239391 2.18266
851000 1.09398 0.803254 0.240529 2.13777
851100 1.09943 0.84445 0.266564 2.21044
851200 1.11728 0.874118 0.30254 2.29393
851300 1.08354 0.840945 0.296557 2.22104
851400 1.0901 0.762158 0.255317 2.10757
851500 1.11988 0.734292 0.243971 2.09814
851600 1.07343 0.714274 0.248897 2.0366
851700 1.00543 0.732782 0.241274 1.97948
851800 0.993687 0.762757 0.248269 2.00471
851900 0.932126 0.799539 0.265998 1.99766
852000 0.902132 0.769003 0.257906 1.92904
852100 0.918508 0.746786 0.247994 1.91329
852200 0.941018 0.758474 0.250129 1.94962
852300 0.921309 0.786255 0.274457 1.98202
852400 0.918191 0.80512 0.298836 2.02215
852500 0.913793 0.831861 0.314729 2.06038
852600 0.9269 0.811066 0.301068 2.03903
852700 0.95051 0.813915 0.256555 2.02098
852800 1.01345 0.83821 0.214595 2.06626
852900 1.03877 0.845284 0.186522 2.07057
853000 1.04745 0.85034 0.191066 2.08886
853100 1.0671 0.857608 0.224473 2.14918
853200 1.10987 0.845427 0.25685 2.21215
853300 1.11313 0.838781 0.265862 2.21778
853400 1.11548 0.886119 0.2535 2.2551
853500 1.11932 0.948494 0.258635 2.32645
853600 1.11364 0.959838 0.270268 2.34375
853700 1.11426 0.976808 0.264956 2.35603
853800 1.16428 0.964015 0.26022 2.38852
853900 1.19247 0.936947 0.264284 2.39371
854000 1.21654 0.954564 0.242924 2.41403
854100 1.24992 0.959547 0.214189 2.42366
854200 1.25844 0.954424 0.218521 2.43138
854300 1.20643 0.930334 0.248296 2.38506
854400 1.16152 0.919069 0.270114 2.3507
854500 1.14174 0.876746 0.27289 2.29138
854600 1.12376 0.865507 0.272153 2.26142
854700 1.11384 0.84816 0.267557 2.22956
854800 1.07694 0.861171 0.250836 2.18894
854900 1.03657 0.863448 0.232969 2.13299
855000 1.00072 0.898212 0.247287 2.14622
855100 0.984472 0.883289 0.257439 2.1252
855200 1.01897 0.882468 0.240035 2.14148
855300 1.09324 0.842599 0.22268 2.15852
855400 1.1251 0.849731 0.23498 2.20981
855500 1.13209 0.90922 0.229673 2.27099
855600 1.11775 0.970034 0.23443 2.32222
855700 1.14129 0.975327 0.26378 2.38039
855800 1.15194 0.990346 0.258384 2.40067
855900 1.18857 0.983296 0.211646 2.38351
856000 1.25221 0.987284 0.204035 2.44353
856100 1.29687 0.950476 0.217662 2.465
856200 1.29174 0.985831 0.206223 2.48379
856300 1.28656 1.00643 0.22659 2.51958
856400 1.29935 0.969494 0.268531 2.53738
856500 1.32815 0.913548 0.23712 2.47882
856600 1.2891 0.917055 0.200332 2.40649
856700 1.22076 0.887029 0.202084 2.30987
856800 1.13972 0.862081 0.214746 2.21655
856900 1.07659 0.86962 0.220732 2.16695
857000 1.01939 0.878037 0.255402 2.15283
857100 1.0068 0.831737 0.262633 2.10117
857200 1.03053 0.838402 0.235141 2.10407
857300 1.06807 0.842229 0.211596 2.1219
857400 1.0625 0.841843 0.222042 2.12638
857500 1.08519 0.905591 0.224792 2.21557
857600 1.12647 0.971443 0.237702 2.33561
857700 1.19552 0.974839 0.259844 2.4302
857800 1.26591 0.990212 0.234136 2.49025
857900 1.33695 0.985962 0.183487 2.50639
858000 1.33457 0.947743 0.18605 2.46836
858100 1.28423 0.934003 0.210362 2.42859
858200 1.22062 0.934312 0.238256 2.39319
858300 1.18622 0.892889 0.240517 2.31963
858400 1.17963 0.831579 0.231751 2.24296
858500 1.20598 0.820919 0.186432 2.21334
858600 1.18708 0.81194 0.184691 2.18371
858700 1.1595 0.810995 0.196034 2.16653
858800 1.11835 0.846731 0.213682 2.17877
858900 1.07817 0.915431 0.23734 2.23094
859000 1.07586 0.915846 0.262255 2.25396
859100 1.11467 0.866722 0.241155 2.22255
859200 1.14298 0.835322 0.219342 2.19764
859300 1.13821 0.851011 0.224493 2.21371
859400 1.15199 0.868618 0.26174 2.28235
859500 1.16943 0.929687 0.248672 2.34779
859600 1.17385 0.966523 0.225362 2.36573
859700 1.21445 0.990717 0.221455 2.42662
859800 1.2728 0.970755 0.218648 2.4622
859900 1.28569 0.968044 0.201817 2.45555
860000 1.25162 0.958483 0.214488 2.42459
860100 1.22077 0.997361 0.247945 2.46607
860200 1.19454 1.0056 0.275369 2.47551
860300 1.14525 0.97484 0.250699 2.37079
860400 1.16163 0.880746 0.227086 2.26946
860500 1.1832 0.833945 0.226323 2.24347
860600 1.12658 0.829759 0.250177 2.20652
860700 1.07787 0.853166 0.241029 2.17207
860800 1.09388 0.848696 0.232965 2.17554
860900 1.11767 0.866131 0.236804 2.2206
861000 1.16215 0.829122 0.226997 2.21827
861100 1.2213 0.819951 0.19205 2.23331
861200 1.23586 0.816632 0.207494 2.25998
861300 1.19557 0.854965 0.248095 2.29863
861400 1.17303 0.865636 0.273698 2.31236
861500 1.15501 0.867625 0.285787 2.30842
861600 1.15252 0.783008 0.298993 2.23452
861700 1.12541 0.746695 0.283599 2.15571
861800 1.084 0.759501 0.265092 2.1086
861900 1.0405 0.800395 0.267052 2.10795
862000 1.02453 0.814304 0.265308 2.10414
862100 1.0411 0.851529 0.255047 2.14768
862200 1.09948 0.858177 0.251451 2.2091
862300 1.1284 0.836166 0.223767 2.18833
862400 1.15611 0.83032 0.19811 2.18454
862500 1.14749 0.881825 0.225072 2.25439
862600 1.12005 0.909655 0.255158 2.28486
862700 1.09065 0.926279 0.259036 2.27596
862800 1.13082 0.889116 0.256304 2.27623
862900 1.19725 0.839081 0.257177 2.29351
863000 1.20775 0.810815 0.22202 2.24059
863100 1.16923 0.834388 0.2077 2.21132
863200 1.16754 0.853729 0.214519 2.23579
863300 1.11718 0.880448 0.229833 2.22746
863400 1.09649 0.892905 0.222208 2.2116
863500 1.13542 0.852506 0.223314 2.21124
863600 1.18678 0.818817 0.231472 2.23707
863700 1.14858 0.844998 0.239909 2.23349
863800 1.12797 0.905962 0.239858 2.27379
863900 1.12484 0.946429 0.251253 2.32252
864000 1.13374 0.942236 0.266773 2.34275
864100 1.18315 0.92378 0.239136 2.34607
864200 1.25227 0.879868 0.203773 2.33592
864300 1.24772 0.856003 0.205581 2.30931
864400 1.23216 0.868232 0.215265 2.31565
864500 1.21403 0.904227 0.225506 2.34377
864600 1.22367 0.881102 0.236921 2.34169
864700 1.22256 0.820774 0.242224 2.28556
864800 1.24697 0.823688 0.225799 2.29646
864900 1.20448 0.825083 0.259953 2.28952
865000 1.16009 0.822348 0.295815 2.27826
865100 1.14674 0.842082 0.295879 2.2847
865200 1.12275 0.838419 0.282779 2.24395
865300 1.07233 0.788829 0.279508 2.14067
865400 1.09866 0.741637 0.238022 2.07832
865500 1.14153 0.716098 0.199725 2.05735
865600 1.11613 0.749853 0.198149 2.06414
865700 1.08886 0.802356 0.207494 2.09871
865800 1.13698 0.85699 0.220473 2.21444
865900 1.16471 0.856571 0.23727 2.25855
866000 1.20258 0.879729 0.240492 2.3228
866100 1.28653 0.924138 0.240088 2.45075
866200 1.32836 0.938094 0.249926 2.51638
866300 1.28182 0.928506 0.258208 2.46854
866400 1.2651 0.940209 0.252044 2.45736
866500 1.25996 0.923564 0.259533 2.44305
866600 1.2469 0.844513 0.250627 2.34204
866700 1.24888 0.80518 0.218072 2.27213
866800 1.24033 0.837719 0.205467 2.28352
866900 1.17336 0.845005 0.22848 2.24684
867000 1.12614 0.837486 0.257405 2.22104
867100 1.10781 0.849507 0.265081 2.22239
867200 1.07038 0.866801 0.257118 2.1943
867300 1.07007 0.808189 0.259733 2.13799
867400 1.13694 0.764523 0.233498 2.13496
867500 1.13553 0.793676 0.212484 2.14169
867600 1.09217 0.818314 0.214525 2.12501
867700 1.13873 0.835579 0.234661 2.20897
867800 1.21561 0.891768 0.25711 2.36449
867900 1.24459 0.92173 0.254563 2.42088
868000 1.30604 0.91658 0.233245 2.45586
868100 1.41393 0.930908 0.231405 2.57624
868200 1.39076 0.927141 0.239566 2.55747
868300 1.28533 0.934198 0.251462 2.47099
868400 1.2494 0.94409 0.258247 2.45174
868500 1.23101 0.886749 0.264097 2.38186
868600 1.17362 0.808743 0.229614 2.21197
868700 1.16138 0.766386 0.208463 2.13623
868800 1.18004 0.737824 0.213249 2.13111
868900 1.14353 0.745808 0.238067 2.12741
869000 1.07034 0.8228 0.244327 2.13746
869100 1.07939 0.89947 0.257437 2.2363
869200 1.13232 0.854252 0.257471 2.24404
869300 1.19118 0.806088 0.221525 2.2188
869400 1.25471 0.82759 0.207367 2.28966
869500 1.31453 0.86129 0.232053 2.40787
869600 1.32592 0.886526 0.252888 2.46534
869700 1.3407 0.960424 0.261243 2.56236
869800 1.37897 1.01572 0.253878 2.64857
869900 1.4324 0.965165 0.234316 2.63189
870000 1.4715 0.884166 0.214553 2.57022
870100 1.48642 0.902123 0.222694 2.61124
870200 1.37403 0.911293 0.259227 2.54455
870300 1.25693 0.898348 0.286033 2.44131
870400 1.1688 0.883372 0.274452 2.32662
870500 1.15091 0.830504 0.2665 2.24792
870600 1.12539 0.74926 0.256348 2.131
870700 1.12474 0.698234 0.238478 2.06145
870800 1.12644 0.707964 0.222903 2.05731
870900 1.08306 0.748322 0.255692 2.08707
871000 1.0505 0.776557 0.268229 2.09529
871100 1.11362 0.801141 0.231112 2.14588
871200 1.18757 0.761766 0.204343 2.15368
871300 1.24433 0.726957 0.211608 2.1829
871400 1.25035 0.756991 0.225406 2.23275
871500 1.22939 0.779472 0.25348 2.26234
871600 1.14244 0.790007 0.29513 2.22758
871700 1.10904 0.806229 0.306573 2.22184
871800 1.13114 0.773023 0.281652 2.18581
871900 1.13516 0.732793 0.266388 2.13434
872000 1.10004 0.738347 0.273141 2.11153
872100 1.09135 0.767838 0.266138 2.12533
872200 1.05638 0.80459 0.245371 2.10634
872300 1.04044 0.848916 0.233186 2.12254
872400 1.07958 0.864076 0.222453 2.1661
872500 1.1675 0.831658 0.202374 2.20154
872600 1.18986 0.822298 0.200819 2.21298
872700 1.20159 0.858141 0.229404 2.28913
872800 1.22217 0.891287 0.261168 2.37463
872900 1.24103 0.908836 0.277009 2.42687
873000 1.2405 0.919965 0.250003 2.41047
873100 1.31582 0.881244 0.231065 2.42813
873200 1.35102 0.849271 0.237103 2.43739
873300 1.26961 0.860381 0.249469 2.37946
873400 1.17574 0.88251 0.238792 2.29704
873500 1.12204 0.855725 0.243903 2.22166
873600 1.07115 0.795915 0.224414 2.09148
873700 1.04136 0.718868 0.187174 1.9474
873800 1.02795 0.670784 0.188963 1.8877
873900 0.970681 0.680228 0.225277 1.87619
874000 0.929033 0.729328 0.23966 1.89802
874100 0.934435 0.747426 0.24045 1.92231
874200 0.973778 0.762906 0.253379 1.99006
874300 1.0262 0.777805 0.238172 2.04218
874400 1.08508 0.782245 0.210126 2.07745
874500 1.13425 0.82055 0.20322 2.15802
874600 1.1774 0.870537 0.20291 2.25085
874700 1.23506 0.92742 0.205746 2.36823
874800 1.3338 0.948398 0.205124 2.48732
874900 1.40615 0.92693 0.178123 2.51121
875000 1.45942 0.915644 0.160504 2.53557
875100 1.44957 0.923412 0.20437 2.57735
875200 1.39782 0.941455 0.232579 2.57186
875300 1.32371 0.953881 0.231056 2.50865
875400 1.27324 0.925563 0.25996 2.45876
875500 1.2153 0.869584 0.263777 2.34866
875600 1.16361 0.812857 0.213123 2.18959
875700 1.12665 0.746044 0.197188 2.06988
875800 1.06806 0.729132 0.227771 2.02496
875900 0.978029 0.777278 0.238506 1.99381
876000 0.961135 0.815326 0.242703 2.01916
876100 1.00889 0.781017 0.250246 2.04015
876200 1.04821 0.819189 0.215896 2.08329
876300 1.04152 0.859113 0.19722 2.09786
876400 1.08081 0.855314 0.22056 2.15669
876500 1.11067 0.872401 0.248841 2.23192
876600 1.12962 0.907265 0.263444 2.30033
876700 1.17072 0.90675 0.259946 2.33741
876800 1.23352 0.900441 0.229324 2.36329
876900 1.2119 0.897574 0.193949 2.30342
877000 1.17946 0.933602 0.192313 2.30537
877100 1.17885 0.980493 0.203834 2.36318
877200 1.18612 1.02492 0.212386 2.42343
877300 1.19077 1.04044 0.208181 2.43939
877400 1.26788 1.0638 0.196663 2.52835
877500 1.3237 1.06114 0.180842 2.56568
877600 1.32281 1.07916 0.195003 2.59697
877700 1.33699 1.10349 0.211966 2.65245
877800 1.34914 1.13244 0.216593 2.69817
877900 1.32695 1.10917 0.219305 2.65542
878000 1.35311 1.09277 0.21489 2.66077
878100 1.34212 1.10289 0.197307 2.64232
878200 1.27309 1.16009 0.215024 2.64821
878300 1.25572 1.13126 0.240504 2.62748
878400 1.32155 1.08711 0.248977 2.65763
878500 1.30946 1.04148 0.276109 2.62705
878600 1.25161 0.997474 0.295164 2.54425
878700 1.21546 0.938184 0.258246 2.41189
878800 1.15136 0.948914 0.224839 2.32511
878900 1.05552 0.957652 0.22806 2.24124
879000 1.02577 0.955774 0.227392 2.20893
879100 1.05345 0.946268 0.217647 2.21737
879200 1.03962 0.971049 0.231929 2.2426
879300 1.05901 0.940644 0.22486 2.22452
879400 1.14217 0.971611 0.202486 2.31627
879500 1.17756 0.985055 0.211774 2.37439
879600 1.17331 0.98558 0.241454 2.40034
879700 1.22868 1.00528 0.245282 2.47924
879800 1.28019 1.04147 0.255507 2.57716
879900 1.31136 0.985277 0.293351 2.58999
880000 1.32771 0.991363 0.304046 2.62312
880100 1.33295 1.0245 0.292205 2.64965
880200 1.30394 1.02004 0.29553 2.61951
880300 1.27153 0.96653 0.294792 2.53285
880400 1.22277 0.981017 0.275976 2.47976
880500 1.16084 0.953896 0.259229 2.37397
880600 1.0639 0.900835 0.237234 2.20197
880700 1.0248 0.887518 0.217673 2.12999
880800 1.01118 0.906075 0.224973 2.14223
880900 1.01364 0.876227 0.233069 2.12294
881000 1.00767 0.870464 0.224001 2.10213
881100 1.03134 0.928686 0.229417 2.18944
881200 1.04402 0.98405 0.236995 2.26506
881300 1.09306 0.939564 0.229537 2.26216
881400 1.15882 0.948237 0.234046 2.3411
881500 1.19818 0.992238 0.244236 2.43465
881600 1.21069 0.971889 0.250267 2.43285
881700 1.25297 0.973252 0.253174 2.4794
881800 1.28875 0.995589 0.247895 2.53223
881900 1.30986 0.995412 0.234485 2.53976
882000 1.28646 1.00642 0.243587 2.53647
882100 1.24316 1.0178 0.250232 2.51119
882200 1.16725 1.00489 0.240591 2.41273
882300 1.10075 0.965196 0.250746 2.3167
882400 1.07878 0.913171 0.27923 2.27118
882500 1.06724 0.887563 0.267941 2.22275
882600 1.02441 0.864173 0.236246 2.12483
882700 1.0105 0.889656 0.240003 2.14016
882800 1.01589 0.90104 0.233492 2.15042
882900 1.01404 0.91675 0.222958 2.15375
883000 1.00922 0.917102 0.232833 2.15915
883100 1.06843 0.951999 0.23026 2.25069
883200 1.13759 0.96678 0.201101 2.30547
883300 1.16651 1.00006 0.186428 2.353
883400 1.19527 1.02069 0.190532 2.40649
883500 1.23623 1.0429 0.200534 2.47966
883600 1.23128 0.989615 0.220202 2.4411
883700 1.20702 0.985988 0.237659 2.43067
883800 1.19713 0.977115 0.259899 2.43414
883900 1.21363 0.967146 0.265595 2.44637
884000 1.20051 0.954202 0.25761 2.41232
884100 1.15396 1.03357 0.252546 2.44008
884200 1.12674 1.04491 0.237852 2.4095
884300 1.11451 0.994047 0.224214 2.33277
884400 1.11483 0.95467 0.221856 2.29136
884500 1.12506 0.976269 0.216532 2.31786
884600 1.13862 0.922408 0.204513 2.26554
884700 1.13295 0.934208 0.212384 2.27954
884800 1.14021 0.959517 0.215777 2.31551
884900 1.12276 1.00536 0.209844 2.33796
885000 1.15518 0.984868 0.20791 2.34795
885100 1.25376 1.00034 0.21174 2.46584
885200 1.30947 0.988592 0.217733 2.51579
885300 1.28877 1.00271 0.219179 2.51066
885400 1.26185 1.00994 0.214549 2.48634
885500 1.20518 1.04202 0.209672 2.45687
885600 1.14837 0.976854 0.194324 2.31955
885700 1.12561 0.948598 0.189017 2.26322
885800 1.14059 0.916888 0.170324 2.2278
885900 1.12427 0.881539 0.169808 2.17562
886000 1.11266 0.886947 0.174762 2.17437
886100 1.1219 0.964873 0.186082 2.27286
886200 1.16183 0.948295 0.182985 2.29311
886300 1.22842 0.934914 0.186901 2.35024
886400 1.31204 0.979498 0.204174 2.49572
886500 1.36493 0.992296 0.203932 2.56115
886600 1.38906 0.941225 0.196831 2.52712
886700 1.37455 1.01084 0.220385 2.60577
886800 1.34053 1.03802 0.222724 2.60127
886900 1.29273 0.975087 0.203781 2.4716
